Country,Region,Year,AvgTemperature,TempChange,BaselineTemperature,TotalTempChange,RegionalAverageTemperature,RegionalTempChange
Afghanistan,Asia,2021,13.98,1.620000000000001,12.59,1.3900000000000006,18.314761904761905,0.15857142857143103
Afghanistan,Asia,2022,13.75,-0.23000000000000043,12.59,1.1600000000000001,18.15952380952381,-0.15523809523809362
Afghanistan,Asia,2023,13.84,0.08999999999999986,12.59,1.25,18.613333333333333,0.45380952380952166
Argentina,South America,2000,13.85,0.0,13.85,0.0,22.236,0.0
Argentina,South America,2001,14.55,0.7000000000000011,13.85,0.7000000000000011,22.594,0.35800000000000054
Argentina,South America,2002,14.35,-0.20000000000000107,13.85,0.5,22.772,0.17799999999999727
Argentina,South America,2003,14.86,0.5099999999999998,13.85,1.0099999999999998,22.887999999999998,0.11599999999999966
Argentina,South America,2004,14.82,-0.03999999999999915,13.85,0.9700000000000006,22.836000000000002,-0.05199999999999605
Argentina,South America,2005,14.47,-0.34999999999999964,13.85,0.620000000000001,23.002000000000002,0.16600000000000037
Argentina,South America,2006,15.05,0.5800000000000001,13.85,1.200000000000001,22.912,-0.09000000000000341
Argentina,South America,2007,14.09,-0.9600000000000009,13.85,0.2400000000000002,22.774,-0.13799999999999812
Argentina,South America,2008,14.99,0.9000000000000004,13.85,1.1400000000000006,22.753999999999998,-0.020000000000003126
Argentina,South America,2009,15.08,0.08999999999999986,13.85,1.2300000000000004,23.084,0.33000000000000185
Argentina,South America,2010,14.49,-0.5899999999999999,13.85,0.6400000000000006,23.096,0.012000000000000455
Argentina,South America,2011,14.76,0.2699999999999996,13.85,0.9100000000000001,22.854,-0.24200000000000088
Argentina,South America,2012,15.19,0.4299999999999997,13.85,1.3399999999999999,23.009999999999998,0.1559999999999988
Argentina,South America,2013,15.06,-0.129999999999999,13.85,1.2100000000000009,23.032,0.022000000000002018
Argentina,South America,2014,14.98,-0.08000000000000007,13.85,1.1300000000000008,23.1,0.06800000000000139
Argentina,South America,2015,15.12,0.1399999999999988,13.85,1.2699999999999996,23.395999999999997,0.2959999999999958
Argentina,South America,2016,14.62,-0.5,13.85,0.7699999999999996,23.330000000000002,-0.0659999999999954
Argentina,South America,2017,15.13,0.5100000000000016,13.85,1.2800000000000011,23.198,-0.13200000000000145
Argentina,South America,2018,14.94,-0.19000000000000128,13.85,1.0899999999999999,23.003999999999998,-0.19400000000000261
Argentina,South America,2019,15.0,0.0600000000000005,13.85,1.1500000000000004,23.264,0.26000000000000156
Argentina,South America,2020,15.25,0.25,13.85,1.4000000000000004,23.324,0.060000000000002274
Argentina,South America,2021,15.23,-0.019999999999999574,13.85,1.3800000000000008,22.964,-0.360000000000003
Argentina,South America,2022,14.76,-0.47000000000000064,13.85,0.9100000000000001,22.782,-0.1819999999999986
Argentina,South America,2023,15.65,0.8900000000000006,13.85,1.8000000000000007,23.613999999999997,0.8319999999999972
Australia,Oceania,2000,21.29,0.0,21.29,0.0,15.84,0.0
Australia,Oceania,2001,21.46,0.1700000000000017,21.29,0.1700000000000017,15.96,0.120000000000001
Australia,Oceania,2002,22.31,0.8499999999999979,21.29,1.0199999999999996,16.265,0.3049999999999997
Australia,Oceania,2003,22.22,-0.08999999999999986,21.29,0.9299999999999997,16.205,-0.060000000000002274
Australia,Oceania,2004,22.08,-0.14000000000000057,21.29,0.7899999999999991,15.889999999999999,-0.3149999999999995
Australia,Oceania,2005,22.73,0.6500000000000021,21.29,1.4400000000000013,16.775,0.8849999999999998
Australia,Oceania,2006,22.05,-0.6799999999999997,21.29,0.7600000000000016,15.99,-0.7849999999999984
Australia,Oceania,2007,22.27,0.21999999999999886,21.29,0.9800000000000004,16.33,0.3399999999999981
Australia,Oceania,2008,22.01,-0.259999999999998,21.29,0.7200000000000024,16.245,-0.0849999999999973
Australia,Oceania,2009,22.49,0.4799999999999969,21.29,1.1999999999999993,16.195,-0.05000000000000071
Australia,Oceania,2010,21.75,-0.7399999999999984,21.29,0.46000000000000085,16.22,0.02499999999999858
Australia,Oceania,2011,21.35,-0.3999999999999986,21.29,0.060000000000002274,15.935,-0.28499999999999837
Australia,Oceania,2012,21.74,0.389999999999997,21.29,0.4499999999999993,15.919999999999998,-0.015000000000002345
Australia,Oceania,2013,22.9,1.1600000000000001,21.29,1.6099999999999994,16.945,1.0250000000000021
Australia,Oceania,2014,22.59,-0.3099999999999987,21.29,1.3000000000000007,16.525,-0.4200000000000017
Australia,Oceania,2015,22.51,-0.0799999999999983,21.29,1.2200000000000024,16.415,-0.10999999999999943
Australia,Oceania,2016,22.4,-0.11000000000000298,21.29,1.1099999999999994,16.73,0.3150000000000013
Australia,Oceania,2017,22.47,0.07000000000000028,21.29,1.1799999999999997,16.68,-0.05000000000000071
Australia,Oceania,2018,22.6,0.13000000000000256,21.29,1.3100000000000023,16.830000000000002,0.15000000000000213
Australia,Oceania,2019,23.13,0.5299999999999976,21.29,1.8399999999999999,17.105,0.2749999999999986
Australia,Oceania,2020,22.58,-0.5500000000000007,21.29,1.2899999999999991,16.78,-0.3249999999999993
Australia,Oceania,2021,21.96,-0.6199999999999974,21.29,0.6700000000000017,16.57,-0.21000000000000085
Australia,Oceania,2022,21.87,-0.08999999999999986,21.29,0.5800000000000018,16.66,0.08999999999999986
Australia,Oceania,2023,22.43,0.5599999999999987,21.29,1.1400000000000006,16.814999999999998,0.15499999999999758
Bangladesh,Asia,2000,24.98,0.0,24.98,0.0,17.43,0.0
Bangladesh,Asia,2001,25.19,0.21000000000000085,24.98,0.21000000000000085,17.732857142857142,0.3028571428571425
Bangladesh,Asia,2002,25.2,0.00999999999999801,24.98,0.21999999999999886,17.760952380952382,0.02809523809523995
Bangladesh,Asia,2003,25.18,-0.019999999999999574,24.98,0.1999999999999993,17.526190476190475,-0.23476190476190695
Bangladesh,Asia,2004,25.29,0.10999999999999943,24.98,0.3099999999999987,17.845238095238095,0.3190476190476197
Bangladesh,Asia,2005,25.62,0.33000000000000185,24.98,0.6400000000000006,17.634761904761906,-0.21047619047618937
Bangladesh,Asia,2006,25.79,0.16999999999999815,24.98,0.8099999999999987,17.86047619047619,0.22571428571428598
Bangladesh,Asia,2007,25.27,-0.5199999999999996,24.98,0.28999999999999915,17.841428571428573,-0.01904761904761898
Bangladesh,Asia,2008,25.42,0.15000000000000213,24.98,0.4400000000000013,17.667142857142856,-0.17428571428571615
Bangladesh,Asia,2009,25.95,0.5299999999999976,24.98,0.9699999999999989,17.87761904761905,0.21047619047619293
Bangladesh,Asia,2010,26.0,0.05000000000000071,24.98,1.0199999999999996,18.282380952380954,0.4047619047619051
Bangladesh,Asia,2011,25.24,-0.7600000000000016,24.98,0.259999999999998,17.41190476190476,-0.8704761904761931
Bangladesh,Asia,2012,25.33,0.08999999999999986,24.98,0.34999999999999787,17.585714285714285,0.17380952380952408
Bangladesh,Asia,2013,25.3,-0.029999999999997584,24.98,0.3200000000000003,17.85904761904762,0.27333333333333343
Bangladesh,Asia,2014,25.45,0.14999999999999858,24.98,0.46999999999999886,17.785714285714285,-0.07333333333333414
Bangladesh,Asia,2015,25.45,0.0,24.98,0.46999999999999886,18.11,0.32428571428571473
Bangladesh,Asia,2016,25.91,0.46000000000000085,24.98,0.9299999999999997,18.394761904761907,0.28476190476190766
Bangladesh,Asia,2017,25.57,-0.33999999999999986,24.98,0.5899999999999999,18.068571428571428,-0.3261904761904795
Bangladesh,Asia,2018,25.34,-0.23000000000000043,24.98,0.35999999999999943,18.12047619047619,0.0519047619047619
Bangladesh,Asia,2019,25.77,0.4299999999999997,24.98,0.7899999999999991,18.27952380952381,0.15904761904761955
Bangladesh,Asia,2020,25.39,-0.379999999999999,24.98,0.41000000000000014,18.156190476190474,-0.12333333333333485
Bangladesh,Asia,2021,25.84,0.4499999999999993,24.98,0.8599999999999994,18.314761904761905,0.15857142857143103
Bangladesh,Asia,2022,25.8,-0.03999999999999915,24.98,0.8200000000000003,18.15952380952381,-0.15523809523809362
Bangladesh,Asia,2023,26.11,0.3099999999999987,24.98,1.129999999999999,18.613333333333333,0.45380952380952166
Brazil,South America,2000,24.47,0.0,24.47,0.0,22.236,0.0
Brazil,South America,2001,24.79,0.3200000000000003,24.47,0.3200000000000003,22.594,0.35800000000000054
Brazil,South America,2002,25.19,0.40000000000000213,24.47,0.7200000000000024,22.772,0.17799999999999727
Brazil,South America,2003,24.97,-0.22000000000000242,24.47,0.5,22.887999999999998,0.11599999999999966
Brazil,South America,2004,24.85,-0.11999999999999744,24.47,0.38000000000000256,22.836000000000002,-0.05199999999999605
Brazil,South America,2005,25.17,0.3200000000000003,24.47,0.7000000000000028,23.002000000000002,0.16600000000000037
Brazil,South America,2006,24.94,-0.23000000000000043,24.47,0.4700000000000024,22.912,-0.09000000000000341
Brazil,South America,2007,25.14,0.1999999999999993,24.47,0.6700000000000017,22.774,-0.13799999999999812
Brazil,South America,2008,24.79,-0.3500000000000014,24.47,0.3200000000000003,22.753999999999998,-0.020000000000003126
Brazil,South America,2009,25.01,0.22000000000000242,24.47,0.5400000000000027,23.084,0.33000000000000185
Brazil,South America,2010,25.33,0.31999999999999673,24.47,0.8599999999999994,23.096,0.012000000000000455
Brazil,South America,2011,24.89,-0.4399999999999977,24.47,0.4200000000000017,22.854,-0.24200000000000088
Brazil,South America,2012,25.17,0.28000000000000114,24.47,0.7000000000000028,23.009999999999998,0.1559999999999988
Brazil,South America,2013,25.06,-0.11000000000000298,24.47,0.5899999999999999,23.032,0.022000000000002018
Brazil,South America,2014,25.17,0.11000000000000298,24.47,0.7000000000000028,23.1,0.06800000000000139
Brazil,South America,2015,25.68,0.509999999999998,24.47,1.2100000000000009,23.395999999999997,0.2959999999999958
Brazil,South America,2016,25.56,-0.120000000000001,24.47,1.0899999999999999,23.330000000000002,-0.0659999999999954
Brazil,South America,2017,25.38,-0.17999999999999972,24.47,0.9100000000000001,23.198,-0.13200000000000145
Brazil,South America,2018,25.09,-0.28999999999999915,24.47,0.620000000000001,23.003999999999998,-0.19400000000000261
Brazil,South America,2019,25.53,0.4400000000000013,24.47,1.0600000000000023,23.264,0.26000000000000156
Brazil,South America,2020,25.19,-0.33999999999999986,24.47,0.7200000000000024,23.324,0.060000000000002274
Brazil,South America,2021,24.97,-0.22000000000000242,24.47,0.5,22.964,-0.360000000000003
Brazil,South America,2022,24.79,-0.17999999999999972,24.47,0.3200000000000003,22.782,-0.1819999999999986
Brazil,South America,2023,25.54,0.75,24.47,1.0700000000000003,23.613999999999997,0.8319999999999972
China,Asia,2000,6.79,0.0,6.79,0.0,17.43,0.0
China,Asia,2001,7.18,0.3899999999999997,6.79,0.3899999999999997,17.732857142857142,0.3028571428571425
China,Asia,2002,7.31,0.1299999999999999,6.79,0.5199999999999996,17.760952380952382,0.02809523809523995
China,Asia,2003,7.11,-0.1999999999999993,6.79,0.3200000000000003,17.526190476190475,-0.23476190476190695
China,Asia,2004,7.28,0.16999999999999993,6.79,0.4900000000000002,17.845238095238095,0.3190476190476197
China,Asia,2005,6.94,-0.33999999999999986,6.79,0.15000000000000036,17.634761904761906,-0.21047619047618937
China,Asia,2006,7.52,0.5799999999999992,6.79,0.7299999999999995,17.86047619047619,0.22571428571428598
China,Asia,2007,7.72,0.20000000000000018,6.79,0.9299999999999997,17.841428571428573,-0.01904761904761898
China,Asia,2008,7.18,-0.54,6.79,0.3899999999999997,17.667142857142856,-0.17428571428571615
China,Asia,2009,7.4,0.22000000000000064,6.79,0.6100000000000003,17.87761904761905,0.21047619047619293
China,Asia,2010,7.18,-0.22000000000000064,6.79,0.3899999999999997,18.282380952380954,0.4047619047619051
China,Asia,2011,6.91,-0.2699999999999996,6.79,0.1200000000000001,17.41190476190476,-0.8704761904761931
China,Asia,2012,6.63,-0.28000000000000025,6.79,-0.16000000000000014,17.585714285714285,0.17380952380952408
China,Asia,2013,7.39,0.7599999999999998,6.79,0.5999999999999996,17.85904761904762,0.27333333333333343
China,Asia,2014,7.31,-0.08000000000000007,6.79,0.5199999999999996,17.785714285714285,-0.07333333333333414
China,Asia,2015,7.66,0.35000000000000053,6.79,0.8700000000000001,18.11,0.32428571428571473
China,Asia,2016,7.76,0.09999999999999964,6.79,0.9699999999999998,18.394761904761907,0.28476190476190766
China,Asia,2017,7.77,0.009999999999999787,6.79,0.9799999999999995,18.068571428571428,-0.3261904761904795
China,Asia,2018,7.43,-0.33999999999999986,6.79,0.6399999999999997,18.12047619047619,0.0519047619047619
China,Asia,2019,7.57,0.14000000000000057,6.79,0.7800000000000002,18.27952380952381,0.15904761904761955
China,Asia,2020,7.61,0.040000000000000036,6.79,0.8200000000000003,18.156190476190474,-0.12333333333333485
China,Asia,2021,7.82,0.20999999999999996,6.79,1.0300000000000002,18.314761904761905,0.15857142857143103
China,Asia,2022,7.78,-0.040000000000000036,6.79,0.9900000000000002,18.15952380952381,-0.15523809523809362
China,Asia,2023,7.97,0.1899999999999995,6.79,1.1799999999999997,18.613333333333333,0.45380952380952166
Colombia,South America,2000,23.29,0.0,23.29,0.0,22.236,0.0
Colombia,South America,2001,23.49,0.1999999999999993,23.29,0.1999999999999993,22.594,0.35800000000000054
Colombia,South America,2002,23.74,0.25,23.29,0.4499999999999993,22.772,0.17799999999999727
Colombia,South America,2003,23.74,0.0,23.29,0.4499999999999993,22.887999999999998,0.11599999999999966
Colombia,South America,2004,23.79,0.05000000000000071,23.29,0.5,22.836000000000002,-0.05199999999999605
Colombia,South America,2005,24.01,0.22000000000000242,23.29,0.7200000000000024,23.002000000000002,0.16600000000000037
Colombia,South America,2006,23.81,-0.20000000000000284,23.29,0.5199999999999996,22.912,-0.09000000000000341
Colombia,South America,2007,23.93,0.120000000000001,23.29,0.6400000000000006,22.774,-0.13799999999999812
Colombia,South America,2008,23.74,-0.19000000000000128,23.29,0.4499999999999993,22.753999999999998,-0.020000000000003126
Colombia,South America,2009,24.03,0.2900000000000027,23.29,0.740000000000002,23.084,0.33000000000000185
Colombia,South America,2010,24.28,0.25,23.29,0.990000000000002,23.096,0.012000000000000455
Colombia,South America,2011,23.88,-0.40000000000000213,23.29,0.5899999999999999,22.854,-0.24200000000000088
Colombia,South America,2012,23.88,0.0,23.29,0.5899999999999999,23.009999999999998,0.1559999999999988
Colombia,South America,2013,24.04,0.16000000000000014,23.29,0.75,23.032,0.022000000000002018
Colombia,South America,2014,24.19,0.15000000000000213,23.29,0.9000000000000021,23.1,0.06800000000000139
Colombia,South America,2015,24.42,0.23000000000000043,23.29,1.1300000000000026,23.395999999999997,0.2959999999999958
Colombia,South America,2016,24.55,0.129999999999999,23.29,1.2600000000000016,23.330000000000002,-0.0659999999999954
Colombia,South America,2017,24.29,-0.26000000000000156,23.29,1.0,23.198,-0.13200000000000145
Colombia,South America,2018,24.11,-0.17999999999999972,23.29,0.8200000000000003,23.003999999999998,-0.19400000000000261
Colombia,South America,2019,24.39,0.28000000000000114,23.29,1.1000000000000014,23.264,0.26000000000000156
Colombia,South America,2020,24.52,0.129999999999999,23.29,1.2300000000000004,23.324,0.060000000000002274
Colombia,South America,2021,24.1,-0.41999999999999815,23.29,0.8100000000000023,22.964,-0.360000000000003
Colombia,South America,2022,23.94,-0.16000000000000014,23.29,0.6500000000000021,22.782,-0.1819999999999986
Colombia,South America,2023,24.68,0.7399999999999984,23.29,1.3900000000000006,23.613999999999997,0.8319999999999972
Denmark,Europe,2000,9.37,0.0,9.37,0.0,9.283636363636363,0.0
Denmark,Europe,2001,8.39,-0.9799999999999986,9.37,-0.9799999999999986,8.921818181818182,-0.3618181818181814
Denmark,Europe,2002,9.27,0.879999999999999,9.37,-0.09999999999999964,9.356363636363637,0.43454545454545546
Denmark,Europe,2003,8.73,-0.5399999999999991,9.37,-0.6399999999999988,9.263636363636364,-0.09272727272727366
Denmark,Europe,2004,8.78,0.049999999999998934,9.37,-0.5899999999999999,9.014545454545454,-0.24909090909090992
Denmark,Europe,2005,8.81,0.030000000000001137,9.37,-0.5599999999999987,9.090909090909092,0.07636363636363797
Denmark,Europe,2006,9.47,0.6600000000000001,9.37,0.10000000000000142,9.358181818181817,0.2672727272727258
Denmark,Europe,2007,9.53,0.05999999999999872,9.37,0.16000000000000014,9.663636363636364,0.30545454545454653
Denmark,Europe,2008,9.51,-0.019999999999999574,9.37,0.14000000000000057,9.304545454545455,-0.35909090909090935
Denmark,Europe,2009,8.93,-0.5800000000000001,9.37,-0.4399999999999995,9.215454545454547,-0.089090909090908
Denmark,Europe,2010,7.03,-1.8999999999999995,9.37,-2.339999999999999,8.332727272727272,-0.8827272727272746
Denmark,Europe,2011,9.03,1.9999999999999991,9.37,-0.33999999999999986,9.55090909090909,1.2181818181818187
Denmark,Europe,2012,8.41,-0.6199999999999992,9.37,-0.9599999999999991,9.07090909090909,-0.4800000000000004
Denmark,Europe,2013,8.46,0.05000000000000071,9.37,-0.9099999999999984,8.950000000000001,-0.1209090909090893
Denmark,Europe,2014,10.14,1.6799999999999997,9.37,0.7700000000000014,9.833636363636364,0.8836363636363629
Denmark,Europe,2015,9.28,-0.8600000000000012,9.37,-0.08999999999999986,9.692727272727273,-0.14090909090909065
Denmark,Europe,2016,9.25,-0.02999999999999936,9.37,-0.11999999999999922,9.51,-0.18272727272727352
Denmark,Europe,2017,9.13,-0.11999999999999922,9.37,-0.23999999999999844,9.667272727272728,0.15727272727272812
Denmark,Europe,2018,9.68,0.5499999999999989,9.37,0.3100000000000005,9.815454545454545,0.14818181818181664
Denmark,Europe,2019,9.69,0.009999999999999787,9.37,0.3200000000000003,9.886363636363637,0.07090909090909214
Denmark,Europe,2020,10.08,0.39000000000000057,9.37,0.7100000000000009,10.224545454545455,0.3381818181818179
Denmark,Europe,2021,8.94,-1.1400000000000006,9.37,-0.4299999999999997,9.251818181818182,-0.9727272727272727
Denmark,Europe,2022,9.67,0.7300000000000004,9.37,0.3000000000000007,10.24,0.9881818181818183
Denmark,Europe,2023,9.52,-0.15000000000000036,9.37,0.15000000000000036,10.32909090909091,0.08909090909090978
Egypt,Africa,2000,22.31,0.0,22.31,0.0,22.398,0.0
Egypt,Africa,2001,23.0,0.6900000000000013,22.31,0.6900000000000013,22.65,0.2519999999999989
Egypt,Africa,2002,23.15,0.14999999999999858,22.31,0.8399999999999999,22.907999999999998,0.2579999999999991
Egypt,Africa,2003,22.93,-0.21999999999999886,22.31,0.620000000000001,23.05,0.142000000000003
Egypt,Africa,2004,22.94,0.010000000000001563,22.31,0.6300000000000026,23.009999999999998,-0.0400000000000027
Egypt,Africa,2005,23.01,0.07000000000000028,22.31,0.7000000000000028,23.172,0.1620000000000026
Egypt,Africa,2006,22.93,-0.08000000000000185,22.31,0.620000000000001,22.928,-0.24399999999999977
Egypt,Africa,2007,23.05,0.120000000000001,22.31,0.740000000000002,22.878,-0.05000000000000071
Egypt,Africa,2008,23.35,0.3000000000000007,22.31,1.0400000000000027,22.86,-0.018000000000000682
Egypt,Africa,2009,23.21,-0.14000000000000057,22.31,0.9000000000000021,23.154000000000003,0.29400000000000404
Egypt,Africa,2010,24.68,1.4699999999999989,22.31,2.370000000000001,23.546,0.3919999999999959
Egypt,Africa,2011,22.65,-2.030000000000001,22.31,0.33999999999999986,22.792,-0.7539999999999978
Egypt,Africa,2012,23.26,0.610000000000003,22.31,0.9500000000000028,22.93,0.13799999999999812
Egypt,Africa,2013,23.31,0.04999999999999716,22.31,1.0,23.05,0.120000000000001
Egypt,Africa,2014,23.62,0.3100000000000023,22.31,1.3100000000000023,23.224,0.1739999999999995
Egypt,Africa,2015,23.35,-0.2699999999999996,22.31,1.0400000000000027,23.438,0.21399999999999864
Egypt,Africa,2016,23.73,0.379999999999999,22.31,1.4200000000000017,23.564,0.12600000000000122
Egypt,Africa,2017,23.01,-0.7199999999999989,22.31,0.7000000000000028,23.284,-0.28000000000000114
Egypt,Africa,2018,24.1,1.0899999999999999,22.31,1.7900000000000027,23.364,0.08000000000000185
Egypt,Africa,2019,23.37,-0.7300000000000004,22.31,1.0600000000000023,23.484,0.120000000000001
Egypt,Africa,2020,23.16,-0.21000000000000085,22.31,0.8500000000000014,23.044,-0.4400000000000013
Egypt,Africa,2021,23.62,0.46000000000000085,22.31,1.3100000000000023,23.259999999999998,0.21599999999999753
Egypt,Africa,2022,22.95,-0.6700000000000017,22.31,0.6400000000000006,22.98,-0.2799999999999976
Egypt,Africa,2023,23.84,0.8900000000000006,22.31,1.5300000000000011,23.554,0.5739999999999981
France,Europe,2000,13.51,0.0,13.51,0.0,9.283636363636363,0.0
France,Europe,2001,13.21,-0.29999999999999893,13.51,-0.29999999999999893,8.921818181818182,-0.3618181818181814
France,Europe,2002,13.6,0.3899999999999988,13.51,0.08999999999999986,9.356363636363637,0.43454545454545546
France,Europe,2003,13.91,0.3100000000000005,13.51,0.40000000000000036,9.263636363636364,-0.09272727272727366
France,Europe,2004,13.19,-0.7200000000000006,13.51,-0.3200000000000003,9.014545454545454,-0.24909090909090992
France,Europe,2005,13.19,0.0,13.51,-0.3200000000000003,9.090909090909092,0.07636363636363797
France,Europe,2006,13.7,0.5099999999999998,13.51,0.1899999999999995,9.358181818181817,0.2672727272727258
France,Europe,2007,13.41,-0.28999999999999915,13.51,-0.09999999999999964,9.663636363636364,0.30545454545454653
France,Europe,2008,13.1,-0.3100000000000005,13.51,-0.41000000000000014,9.304545454545455,-0.35909090909090935
France,Europe,2009,13.53,0.4299999999999997,13.51,0.019999999999999574,9.215454545454547,-0.089090909090908
France,Europe,2010,12.61,-0.9199999999999999,13.51,-0.9000000000000004,8.332727272727272,-0.8827272727272746
France,Europe,2011,14.11,1.5,13.51,0.5999999999999996,9.55090909090909,1.2181818181818187
France,Europe,2012,13.36,-0.75,13.51,-0.15000000000000036,9.07090909090909,-0.4800000000000004
France,Europe,2013,12.96,-0.3999999999999986,13.51,-0.5499999999999989,8.950000000000001,-0.1209090909090893
France,Europe,2014,14.14,1.1799999999999997,13.51,0.6300000000000008,9.833636363636364,0.8836363636363629
France,Europe,2015,13.99,-0.15000000000000036,13.51,0.4800000000000004,9.692727272727273,-0.14090909090909065
France,Europe,2016,13.61,-0.3800000000000008,13.51,0.09999999999999964,9.51,-0.18272727272727352
France,Europe,2017,13.77,0.16000000000000014,13.51,0.2599999999999998,9.667272727272728,0.15727272727272812
France,Europe,2018,14.22,0.45000000000000107,13.51,0.7100000000000009,9.815454545454545,0.14818181818181664
France,Europe,2019,14.08,-0.14000000000000057,13.51,0.5700000000000003,9.886363636363637,0.07090909090909214
France,Europe,2020,14.51,0.4299999999999997,13.51,1.0,10.224545454545455,0.3381818181818179
France,Europe,2021,13.36,-1.1500000000000004,13.51,-0.15000000000000036,9.251818181818182,-0.9727272727272727
France,Europe,2022,14.76,1.4000000000000004,13.51,1.25,10.24,0.9881818181818183
France,Europe,2023,14.68,-0.08000000000000007,13.51,1.17,10.32909090909091,0.08909090909090978
Georgia,Asia,2000,7.51,0.0,7.51,0.0,17.43,0.0
Georgia,Asia,2001,8.14,0.6300000000000008,7.51,0.6300000000000008,17.732857142857142,0.3028571428571425
Georgia,Asia,2002,7.76,-0.3800000000000008,7.51,0.25,17.760952380952382,0.02809523809523995
Georgia,Asia,2003,7.18,-0.5800000000000001,7.51,-0.33000000000000007,17.526190476190475,-0.23476190476190695
Georgia,Asia,2004,7.69,0.5100000000000007,7.51,0.1800000000000006,17.845238095238095,0.3190476190476197
Georgia,Asia,2005,7.96,0.2699999999999996,7.51,0.4500000000000002,17.634761904761906,-0.21047619047618937
Georgia,Asia,2006,8.06,0.10000000000000053,7.51,0.5500000000000007,17.86047619047619,0.22571428571428598
Georgia,Asia,2007,7.98,-0.08000000000000007,7.51,0.47000000000000064,17.841428571428573,-0.01904761904761898
Georgia,Asia,2008,8.04,0.05999999999999872,7.51,0.5299999999999994,17.667142857142856,-0.17428571428571615
Georgia,Asia,2009,8.26,0.22000000000000064,7.51,0.75,17.87761904761905,0.21047619047619293
Georgia,Asia,2010,10.11,1.8499999999999996,7.51,2.5999999999999996,18.282380952380954,0.4047619047619051
Georgia,Asia,2011,7.3,-2.8099999999999996,7.51,-0.20999999999999996,17.41190476190476,-0.8704761904761931
Georgia,Asia,2012,8.64,1.3400000000000007,7.51,1.1300000000000008,17.585714285714285,0.17380952380952408
Georgia,Asia,2013,8.25,-0.39000000000000057,7.51,0.7400000000000002,17.85904761904762,0.27333333333333343
Georgia,Asia,2014,9.09,0.8399999999999999,7.51,1.58,17.785714285714285,-0.07333333333333414
Georgia,Asia,2015,9.08,-0.009999999999999787,7.51,1.5700000000000003,18.11,0.32428571428571473
Georgia,Asia,2016,8.4,-0.6799999999999997,7.51,0.8900000000000006,18.394761904761907,0.28476190476190766
Georgia,Asia,2017,8.57,0.16999999999999993,7.51,1.0600000000000005,18.068571428571428,-0.3261904761904795
Georgia,Asia,2018,9.82,1.25,7.51,2.3100000000000005,18.12047619047619,0.0519047619047619
Georgia,Asia,2019,9.15,-0.6699999999999999,7.51,1.6400000000000006,18.27952380952381,0.15904761904761955
Georgia,Asia,2020,9.05,-0.09999999999999964,7.51,1.540000000000001,18.156190476190474,-0.12333333333333485
Georgia,Asia,2021,9.04,-0.010000000000001563,7.51,1.5299999999999994,18.314761904761905,0.15857142857143103
Georgia,Asia,2022,8.71,-0.3299999999999983,7.51,1.200000000000001,18.15952380952381,-0.15523809523809362
